idx,samples1,samples2
4631,-578,5319
4632,-578,5351
4633,-578,5351
4634,-578,5319
4635,-546,5351
4636,-578,5351
4637,-578,5319
4638,-578,5351
4639,-578,5319
4640,-578,5319
4641,-578,5288
4642,-578,5256
4643,-578,5319
4644,-578,5319
4645,-578,5319
4646,-546,5319
4647,-546,5288
4648,-578,5319
4649,-546,5288
4650,-578,5319
4651,-578,5319
4652,-546,5319
4653,-578,5319
4654,-546,5288
4655,-578,5319
4656,-578,5319
4657,-546,5351
4658,-578,5319
4659,-578,5319
4660,-578,5319
4661,-578,5319
4662,-546,5351
4663,-578,5319
4664,-578,5319
4665,-578,5319
4666,-578,5382
4667,-578,5319
4668,-578,5319
4669,-578,5351
4670,-578,5319
4671,-578,5319
4672,-546,5319
4673,-578,5319
4674,-578,5319
4675,-546,5288
4676,-578,5288
4677,-578,5319
4678,-578,5288
4679,-578,5351
4680,-546,5288
4681,-578,5319
4682,-578,5319
4683,-578,5319
4684,-578,5319
4685,-578,5319
4686,-546,5319
4687,-578,5351
4688,-578,5351
4689,-578,5351
4690,-546,5319
4691,-578,5351
4692,-578,5351
4693,-578,5351
4694,-578,5351
4695,-578,5319
4696,-578,5319
4697,-578,5319
4698,-578,5319
4699,-578,5351
4700,-578,5319
4701,-578,5288
4702,-578,5319
4703,-578,5319
4704,-578,5319
4705,-546,5351
4706,-546,5319
4707,-578,5351
4708,-578,5319
4709,-546,5319
4710,-578,5256
4711,-578,5319
4712,-578,5288
4713,-578,5319
4714,-578,5319
4715,-578,5319
4716,-578,5351
4717,-578,5319
4718,-546,5319
4719,-578,5319
4720,-578,5351
4721,-578,5288
4722,-578,5319
4723,-578,5319
4724,-546,5351
4725,-546,5319
4726,-578,5319
4727,-578,5319
4728,-546,5319
4729,-578,5319
4730,-578,5351
4731,-578,5319
4732,-578,5319
4733,-546,5319
4734,-578,5288
4735,-578,5288
4736,-578,5319
4737,-578,5319
4738,-578,5319
4739,-578,5319
4740,-578,5319
4741,-578,5319
4742,-578,5351
4743,-546,5319
4744,-578,5319
4745,-578,5319
4746,-578,5319
4747,-578,5351
4748,-578,5319
4749,-578,5351
4750,-578,5351
4751,-578,5351
4752,-578,5351
4753,-578,5288
4754,-578,5319
4755,-546,5351
4756,-578,5351
4757,-578,5351
4758,-578,5319
4759,-578,5319
4760,-578,5319
4761,-578,5288
4762,-609,5319
4763,-578,5288
4764,-578,5288
4765,-578,5319
4766,-578,5288
4767,-578,5319
4768,-546,5319
4769,-546,5319
4770,-578,5319
4771,-578,5288
4772,-578,5319
4773,-578,5319
4774,-578,5288
4775,-578,5351
4776,-578,5288
4777,-609,5319
4778,-578,5351
4779,-578,5351
4780,-578,5319
4781,-578,5319
4782,-578,5351
4783,-578,5319
4784,-578,5319
4785,-578,5319
4786,-578,5351
4787,-578,5351
4788,-578,5319
4789,-578,5351
4790,-546,5288
4791,-578,5288
4792,-578,5319
4793,-578,5288
4794,-578,5319
4795,-578,5288
4796,-578,5319
4797,-578,5319
4798,-578,5319
4799,-578,5319
4800,-578,5288
4801,-578,5319
4802,-578,5319
4803,-578,5319
4804,-578,5319
4805,-546,5319
4806,-578,5319
4807,-546,5319
4808,-578,5351
4809,-578,5319
4810,-546,5319
4811,-578,5319
4812,-546,5319
4813,-578,5319
4814,-578,5319
4815,-578,5319
4816,-578,5319
4817,-546,5351
4818,-578,5319
4819,-578,5351
4820,-578,5319
4821,-578,5319
4822,-578,5319
4823,-578,5288
4824,-578,5319
4825,-546,5288
4826,-578,5319
4827,-578,5288
4828,-578,5288
4829,-578,5319
4830,-546,5288
4831,-578,5319
4832,-546,5288
4833,-578,5288
4834,-546,5319
4835,-578,5319
4836,-578,5319
4837,-578,5319
4838,-578,5319
4839,-546,5319
4840,-578,5319
4841,-578,5319
4842,-578,5319
4843,-578,5319
4844,-578,5319
4845,-578,5319
4846,-578,5351
4847,-546,5288
4848,-578,5351
4849,-578,5351
4850,-578,5288
4851,-578,5351
4852,-578,5319
4853,-578,5319
4854,-546,5319
4855,-578,5288
4856,-578,5319
4857,-578,5288
4858,-578,5288
4859,-578,5319
4860,-578,5319
4861,-578,5319
4862,-546,5288
4863,-578,5319
4864,-578,5319
4865,-578,5319
4866,-578,5351
4867,-578,5351
4868,-578,5319
4869,-578,5319
4870,-546,5351
4871,-578,5319
4872,-546,5319
4873,-578,5319
4874,-578,5319
4875,-578,5351
4876,-578,5351
4877,-578,5319
4878,-578,5288
4879,-578,5351
4880,-578,5288
4881,-578,5288
4882,-578,5288
4883,-578,5319
4884,-578,5351
4885,-546,5288
4886,-578,5319
4887,-578,5319
4888,-578,5288
4889,-578,5319
4890,-578,5319
4891,-578,5288
4892,-578,5319
4893,-578,5319
4894,-578,5319
4895,-578,5319
4896,-578,5319
4897,-609,5351
4898,-578,5351
4899,-578,5319
4900,-578,5319
4901,-578,5319
4902,-578,5351
4903,-578,5319
4904,-546,5351
4905,-578,5351
4906,-546,5351
4907,-578,5351
4908,-546,5319
4909,-546,5319
4910,-578,5319
4911,-546,5319
4912,-546,5319
4913,-578,5319
4914,-578,5319
4915,-578,5319
4916,-578,5288
4917,-546,5288
4918,-578,5319
4919,-578,5319
4920,-578,5351
4921,-546,5319
4922,-578,5319
4923,-578,5319
4924,-578,5288
4925,-546,5351
4926,-578,5351
4927,-578,5319
4928,-578,5351
4929,-578,5351
4930,-578,5319
4931,-578,5351
4932,-546,5351
4933,-578,5351
4934,-578,5319
4935,-546,5351
4936,-578,5351
4937,-578,5319
4938,-578,5319
4939,-578,5319
4940,-578,5319
4941,-546,5319
4942,-578,5288
4943,-578,5288
4944,-578,5319
4945,-546,5319
4946,-578,5319
4947,-578,5288
4948,-578,5319
4949,-578,5319
4950,-578,5319
4951,-578,5319
4952,-578,5288
4953,-578,5288
4954,-546,5319
4955,-578,5351
4956,-546,5319
4957,-578,5351
4958,-578,5351
4959,-546,5319
4960,-578,5351
4961,-546,5319
4962,-578,5351
4963,-578,5351
4964,-578,5319
4965,-578,5319
4966,-578,5319
4967,-578,5319
4968,-578,5319
4969,-578,5319
4970,-578,5288
4971,-578,5288
4972,-546,5256
4973,-578,5256
4974,-578,5288
4975,-578,5256
4976,-578,5288
4977,-546,5099
4978,-578,5288
4979,-578,5288
4980,-546,5288
4981,-578,5256
4982,-578,5256
4983,-546,5130
4984,-578,5193
4985,-578,5288
4986,-578,5256
4987,-578,5319
4988,-546,5288
4989,-578,5256
4990,-578,5256
4991,-578,5288
4992,-578,5288
4993,-578,5319
4994,-546,5319
4995,-578,5319
4996,-546,5193
4997,-578,5288
4998,-578,5319
4999,-546,5288
5000,-578,5288
5001,-578,5319
5002,-546,5130
5003,-578,5288
5004,-546,5288
5005,-546,5288
5006,-578,5288
5007,-578,5319
5008,-578,5130
5009,-578,5256
5010,-546,5288
5011,-578,5288
5012,-578,5288
5013,-546,5288
5014,-546,5288
5015,-578,5288
5016,-546,5288
5017,-578,5319
5018,-578,5319
5019,-578,5319
5020,-578,5319
5021,-546,5288
5022,-546,5319
5023,-578,5319
5024,-546,5288
5025,-578,5319
5026,-578,5288
5027,-578,5193
5028,-578,5319
5029,-546,5288
5030,-578,5288
5031,-578,5288
5032,-578,5288
5033,-546,5288
5034,-578,5288
5035,-546,5319
5036,-578,5288
5037,-578,5288
5038,-578,5288
5039,-578,5288
5040,-546,5099
5041,-578,5193
5042,-578,5319
5043,-578,5288
5044,-578,5288
5045,-578,5319
5046,-546,5162
5047,-578,5319
5048,-578,5319
5049,-578,5288
5050,-578,5319
5051,-578,5288
5052,-578,5288
5053,-578,5351
5054,-546,5319
5055,-578,5288
5056,-578,5319
5057,-578,5319
5058,-578,5319
5059,-578,5319
5060,-546,5288
5061,-578,5288
5062,-578,5288
5063,-578,5256
5064,-578,5288
5065,-578,5288
5066,-578,5256
5067,-578,5319
5068,-546,5288
5069,-578,5288
5070,-578,5288
5071,-578,5288
5072,-546,5288
5073,-578,5288
5074,-578,5256
5075,-578,5319
5076,-546,5288
5077,-578,5319
5078,-578,5351
5079,-578,5319
5080,-546,5225
5081,-578,5225
5082,-546,5225
5083,-546,5256
5084,-578,5288
5085,-578,5319
5086,-546,5162
5087,-578,5288
5088,-578,5319
5089,-578,5319
5090,-546,5288
5091,-578,5288
5092,-578,5288
5093,-546,5288
5094,-578,5288
5095,-578,5288
5096,-546,5288
5097,-578,5319
5098,-578,5288
5099,-578,5256
5100,-578,5288
5101,-546,5288
5102,-578,5288
5103,-578,5288
5104,-578,5288
5105,-546,5319
5106,-578,5319
5107,-546,5319
5108,-578,5319
5109,-578,5319
5110,-578,5288
5111,-578,5351
5112,-546,5288
5113,-578,5319
5114,-578,5351
5115,-578,5319
5116,-578,5162
5117,-546,5288
5118,-578,5288
5119,-578,5319
5120,-578,5288
5121,-578,5288
5122,-578,5162
5123,-578,5288
5124,-578,5288
5125,-578,5288
5126,-578,5288
5127,-546,5288
5128,-546,5288
5129,-578,5256
5130,-578,5288
5131,-578,5288
5132,-578,5288
5133,-609,5288
5134,-578,5288
5135,-578,5256
5136,-578,5319
5137,-578,5319
5138,-546,5319
5139,-578,5319
5140,-578,5319
5141,-578,5288
5142,-546,5288
5143,-578,5288
5144,-578,5319
5145,-546,5319
5146,-578,5319
5147,-546,5319
5148,-578,5225
5149,-578,5319
5150,-578,5288
5151,-578,5288
5152,-578,5319
5153,-546,5256
5154,-578,5288
5155,-578,5256
5156,-546,5288
5157,-578,5288
5158,-546,5319
5159,-578,5288
5160,-578,5288
5161,-546,5288
5162,-578,5288
5163,-578,5288
5164,-578,5288
5165,-546,5319
5166,-546,5288
5167,-546,5319
5168,-578,5319
5169,-578,5288
5170,-546,5319
5171,-578,5319
5172,-578,5319
5173,-578,5319
5174,-546,5319
5175,-578,5288
5176,-578,5288
5177,-578,5288
5178,-578,5288
5179,-578,5319
5180,-546,5288
5181,-578,5288
5182,-578,5288
5183,-546,5288
5184,-578,5288
5185,-578,5288
5186,-578,5288
5187,-578,5288
5188,-546,5288
5189,-578,5288
5190,-578,5319
5191,-578,5288
5192,-578,5288
5193,-578,5288
5194,-546,5256
5195,-578,5288
5196,-546,5288
5197,-578,5288
5198,-578,5319
5199,-578,5319
5200,-578,5319
5201,-546,5319
5202,-578,5319
5203,-578,5319
5204,-578,5288
5205,-578,5288
5206,-578,5319
5207,-578,5288
5208,-578,5319
5209,-578,5319
5210,-578,5288
5211,-578,5288
5212,-546,5288
5213,-578,5288
5214,-578,5288
5215,-578,5288
5216,-578,5288
5217,-578,5288
5218,-578,5288
5219,-578,5288
5220,-578,5256
5221,-578,5288
5222,-578,5319
5223,-578,5288
5224,-578,5288
5225,-578,5288
5226,-578,5319
5227,-578,5319
5228,-578,5288
5229,-578,5288
5230,-578,5319
5231,-578,5319
5232,-578,5319
5233,-578,5319
5234,-578,5319
5235,-578,5319
5236,-578,5288
5237,-578,5288
5238,-578,5319
5239,-578,5319
5240,-578,5288
5241,-578,5288
5242,-578,5288
5243,-578,5319
5244,-546,5288
5245,-578,5288
5246,-578,5288
5247,-578,5288
5248,-546,5288
5249,-578,5288
5250,-578,5288
5251,-578,5288
5252,-546,5256
5253,-578,5288
5254,-578,5319
5255,-578,5319
5256,-578,5319
5257,-546,5319
5258,-578,5319
5259,-578,5319
5260,-546,5319
5261,-578,5319
5262,-578,5319
5263,-578,5319
5264,-578,5319
5265,-546,5288
5266,-578,5319
5267,-578,5319
5268,-546,5288
5269,-578,5319
5270,-546,5288
5271,-578,5256
5272,-578,5288
5273,-546,5288
5274,-578,5288
5275,-578,5288
5276,-578,5288
5277,-578,5319
5278,-578,5288
5279,-578,5256
5280,-578,5319
5281,-578,5288
5282,-578,5288
5283,-578,5288
5284,-578,5288
5285,-578,5319
5286,-578,5288
5287,-578,5319
5288,-578,5319
5289,-578,5319
5290,-578,5319
5291,-546,5288
5292,-578,5288
5293,-578,5319
5294,-578,5319
5295,-578,5319
5296,-578,5319
5297,-578,5288
5298,-578,5319
5299,-578,5319
5300,-578,5288
5301,-578,5256
5302,-546,5256
5303,-578,5288
5304,-546,5288
5305,-546,5288
5306,-578,5288
5307,-578,5288
5308,-578,5288
5309,-546,5288
5310,-578,5256
5311,-578,5288
5312,-578,5256
5313,-578,5288
5314,-546,5319
5315,-578,5319
5316,-578,5319
5317,-578,5288
5318,-546,5288
5319,-578,5319
5320,-578,5351
5321,-578,5351
5322,-578,5256
5323,-578,5288
5324,-546,5351
5325,-578,5319
5326,-578,5319
5327,-546,5288
5328,-546,5288
5329,-578,5351
5330,-578,5288
5331,-578,5288
5332,-578,5288
5333,-578,5256
5334,-578,5288
5335,-546,5288
5336,-546,5288
5337,-578,5288
5338,-546,5288
5339,-578,5288
5340,-578,5288
5341,-578,5288
5342,-578,5288
5343,-578,5256
5344,-578,5288
5345,-578,5288
5346,-578,5288
5347,-578,5319
5348,-578,5288
5349,-578,5319
5350,-546,5319
5351,-578,5319
5352,-578,5319
5353,-546,5288
5354,-578,5319
5355,-546,5319
5356,-578,5319
5357,-578,5351
5358,-578,5288
5359,-578,5319
5360,-578,5256
5361,-578,5288
5362,-578,5319
5363,-546,5288
5364,-578,5288
5365,-578,5288
5366,-578,5288
5367,-578,5288
5368,-546,5288
5369,-546,5288
5370,-546,5288
5371,-578,5288
5372,-578,5288
5373,-578,5256
5374,-546,5288
5375,-578,5288
5376,-578,5319
5377,-578,5319
5378,-578,5288
5379,-578,5319
5380,-546,5319
5381,-578,5319
5382,-578,5319
5383,-578,5288
5384,-578,5288
5385,-578,5319
5386,-578,5319
5387,-578,5319
5388,-578,5319
5389,-578,5319
5390,-578,5288
5391,-578,5288
5392,-578,5288
5393,-546,5288
5394,-578,5288
5395,-578,5288
5396,-578,5319
5397,-578,5288
5398,-546,5288
5399,-578,5288
5400,-578,5288
5401,-578,5288
5402,-578,5288
5403,-546,5256
5404,-578,5288
5405,-578,5288
5406,-578,5288
5407,-578,5319
5408,-578,5319
5409,-578,5319
5410,-546,5319
5411,-578,5288
5412,-578,5319
5413,-578,5319
5414,-578,5288
5415,-578,5288
5416,-578,5288
5417,-578,5319
5418,-578,5288
5419,-546,5319
5420,-546,5288
5421,-578,5288
5422,-578,5288
5423,-578,5288
5424,-578,5288
5425,-578,5288
5426,-546,5256
5427,-578,5288
5428,-578,5288
5429,-578,5288
5430,-578,5256
5431,-578,5288
5432,-578,5288
5433,-578,5288
5434,-546,5288
5435,-578,5288
5436,-546,5288
5437,-578,5319
5438,-578,5288
5439,-578,5288
5440,-578,5288
5441,-578,5288
5442,-578,5319
5443,-546,5319
5444,-546,5319
5445,-546,5319
5446,-578,5288
5447,-578,5319
5448,-578,5288
5449,-578,5288
5450,-578,5225
5451,-578,5256
5452,-578,5288
5453,-546,5319
5454,-578,5288
5455,-578,5288
5456,-578,5288
5457,-578,5288
5458,-578,5256
5459,-578,5288
5460,-546,5288
5461,-546,5288
5462,-578,5288
5463,-546,5256
5464,-578,5288
5465,-578,5288
5466,-578,5319
5467,-578,5351
5468,-578,5288
5469,-578,5319
5470,-578,5319
5471,-578,5319
5472,-578,5288
5473,-578,5319
5474,-578,5288
5475,-578,5319
5476,-578,5319
5477,-578,5319
5478,-578,5319
5479,-578,5288
5480,-578,5288
5481,-578,5288
5482,-578,5288
5483,-546,5256
5484,-578,5288
5485,-578,5319
5486,-546,5288
5487,-578,5288
5488,-546,5288
5489,-578,5288
5490,-578,5288
5491,-578,5319
5492,-578,5288
5493,-578,5288
5494,-546,5288
5495,-578,5319
5496,-578,5319
5497,-578,5288
5498,-578,5319
5499,-578,5319
5500,-546,5319
5501,-578,5319
5502,-578,5319
5503,-578,5319
5504,-578,5256
5505,-578,5288
5506,-578,5319
5507,-546,5319
5508,-578,5319
5509,-546,5319
5510,-578,5288
5511,-578,5288
5512,-546,5288
5513,-578,5288
5514,-578,5288
5515,-578,5288
5516,-578,5288
5517,-578,5288
5518,-578,5288
5519,-578,5288
5520,-578,5288
5521,-578,5288
5522,-546,5256
5523,-578,5288
5524,-578,5288
5525,-546,5288
5526,-578,5288
5527,-578,5288
5528,-578,5288
5529,-578,5319
5530,-546,5319
5531,-546,5319
5532,-578,5351
5533,-546,5319
5534,-578,5319
5535,-578,5319
5536,-578,5288
5537,-578,5319
5538,-578,5288
5539,-578,5319
5540,-578,5319
5541,-578,5288
5542,-578,5288
5543,-546,5256
5544,-578,5288
5545,-578,5288
5546,-546,5288
5547,-578,5288
5548,-546,5288
5549,-546,5225
5550,-578,5288
5551,-578,5288
5552,-546,5288
5553,-578,5319
5554,-578,5288
5555,-578,5319
5556,-546,5319
5557,-578,5319
5558,-578,5319
5559,-546,5319
5560,-578,5288
5561,-546,5288
5562,-578,5288
5563,-578,5319
5564,-578,5288
5565,-578,5288
5566,-546,5319
5567,-578,5288
5568,-578,5319
5569,-578,5319
5570,-578,5288
5571,-546,5288
5572,-578,5288
5573,-578,5288
5574,-546,5288
5575,-578,5256
5576,-578,5256
5577,-578,5288
5578,-578,5288
5579,-578,5288
5580,-578,5288
5581,-578,5288
5582,-546,5288
5583,-578,5288
5584,-578,5288
5585,-578,5288
5586,-578,5319
5587,-578,5288
5588,-546,5288
5589,-546,5319
5590,-578,5319
5591,-578,5351
5592,-546,5319
5593,-546,5319
5594,-578,5319
5595,-578,5319
5596,-578,5319
5597,-578,5288
5598,-578,5256
5599,-578,5319
5600,-578,5288
5601,-578,5288
5602,-546,5288
5603,-578,5288
5604,-546,5288
5605,-578,5288
5606,-578,5288
5607,-546,5288
5608,-578,5288
5609,-546,5288
5610,-546,5288
5611,-578,5319
5612,-546,5288
5613,-578,5288
5614,-578,5288
5615,-578,5288
5616,-578,5319
5617,-546,5319
5618,-546,5319
5619,-578,5288
5620,-578,5288
5621,-578,5319
5622,-578,5288
5623,-578,5319
5624,-546,5319
5625,-578,5319
5626,-578,5319
5627,-546,5319
5628,-578,5319
5629,-546,5288
5630,-578,5256
5631,-578,5288
5632,-546,5288
5633,-578,5256
5634,-578,5288
5635,-578,5288
5636,-578,5288
5637,-578,5319
5638,-578,5288
5639,-546,5288
5640,-578,5288
5641,-578,5288
5642,-578,5256
5643,-578,5288
5644,-546,5256
5645,-578,5288
5646,-578,5319
5647,-578,5319
5648,-578,5319
5649,-578,5288
5650,-578,5288
5651,-546,5288
5652,-578,5319
5653,-578,5319
5654,-546,5319
5655,-578,5319
5656,-578,5319
5657,-578,5288
5658,-578,5319
5659,-546,5288
5660,-578,5288
5661,-578,5288
5662,-578,5288
5663,-578,5319
5664,-578,5288
5665,-546,5288
5666,-578,5288
5667,-578,5288
5668,-578,5288
5669,-578,5288
5670,-578,5288
5671,-578,5288
5672,-578,5288
5673,-578,5288
5674,-578,5288
5675,-578,5319
5676,-578,5319
5677,-546,5319
5678,-578,5319
5679,-578,5288
5680,-578,5288
5681,-578,5319
5682,-546,5288
5683,-578,5319
5684,-546,5288
5685,-578,5288
5686,-578,5319
5687,-578,5319
5688,-578,5319
5689,-578,5319
5690,-578,5288
5691,-578,5288
5692,-578,5288
5693,-578,5288
5694,-578,5288
5695,-546,5256
5696,-578,5288
5697,-546,5288
5698,-578,5288
5699,-546,5288
5700,-578,5256
5701,-578,5288
5702,-546,5288
5703,-578,5288
5704,-578,5256
5705,-578,5288
5706,-578,5319
5707,-546,5288
5708,-578,5288
5709,-578,5319
5710,-578,5319
5711,-578,5288
5712,-546,5319
5713,-578,5288
5714,-578,5319
5715,-578,5319
5716,-578,5319
5717,-578,5288
5718,-578,5319
5719,-578,5319
5720,-578,5288
5721,-546,5288
5722,-578,5288
5723,-578,5288
5724,-578,5319
5725,-546,5288
5726,-578,5288
5727,-578,5256
5728,-578,5288
5729,-578,5288
5730,-546,5256
5731,-546,5256
5732,-578,5288
5733,-546,5288
5734,-578,5288
5735,-546,5288
5736,-546,5319
5737,-578,5319
5738,-546,5288
5739,-578,5319
5740,-578,5319
5741,-578,5319
5742,-578,5319
5743,-546,5288
5744,-578,5288
5745,-578,5319
5746,-578,5319
5747,-578,5319
5748,-578,5319
5749,-578,5288
5750,-578,5288
5751,-578,5288
5752,-578,5288
5753,-578,5288
5754,-578,5288
5755,-578,5288
5756,-578,5288
5757,-578,5319
5758,-546,5256
5759,-578,5288
5760,-578,5288
5761,-546,5288
5762,-546,5288
5763,-578,5319
5764,-578,5288
5765,-578,5288
5766,-578,5288
5767,-578,5288
5768,-578,5288
5769,-578,5288
5770,-578,5288
5771,-578,5319
5772,-578,5319
5773,-578,5319
5774,-578,5319
5775,-546,5319
5776,-578,5288
5777,-546,5319
5778,-578,5351
5779,-578,5319
5780,-578,5288
5781,-546,5256
5782,-578,5288
5783,-578,5288
5784,-546,5256
5785,-578,5288
5786,-578,5288
5787,-578,5225
5788,-578,5319
5789,-546,5256
5790,-546,5319
5791,-578,5288
5792,-578,5288
5793,-546,5288
5794,-546,5288
5795,-578,5288
5796,-578,5288
5797,-578,5288
5798,-578,5319
5799,-578,5319
5800,-578,5319
5801,-578,5319
5802,-578,5288
5803,-578,5288
5804,-578,5319
5805,-546,5319
5806,-578,5319
5807,-546,5319
5808,-578,5288
5809,-578,5319
5810,-578,5288
5811,-546,5288
5812,-546,5288
5813,-578,5288
5814,-578,5288
5815,-578,5319
5816,-578,5288
5817,-546,5288
5818,-578,5288
5819,-578,5256
5820,-546,5256
5821,-578,5288
5822,-578,5288
5823,-578,5288
5824,-578,5288
5825,-546,5256
5826,-578,5288
5827,-578,5319
5828,-578,5319
5829,-546,5319
5830,-578,5319
5831,-578,5319
5832,-578,5319
5833,-546,5319
5834,-578,5288
5835,-578,5288
5836,-578,5319
5837,-578,5319
5838,-546,5351
5839,-578,5351
5840,-578,5351
5841,-578,5319
5842,-578,5319
5843,-546,5319
5844,-578,5319
5845,-578,5319
5846,-578,5288
5847,-578,5319
5848,-578,5319
5849,-578,5288
5850,-578,5351
5851,-578,5319
5852,-578,5319
5853,-578,5319
5854,-578,5319
5855,-578,5351
5856,-578,5351
5857,-578,5351
5858,-578,5351
5859,-578,5351
5860,-578,5319
5861,-546,5319
5862,-578,5288
5863,-578,5351
5864,-546,5351
5865,-578,5319
5866,-546,5319
5867,-578,5319
5868,-578,5351
5869,-578,5351
5870,-546,5319
5871,-578,5319
5872,-578,5288
5873,-578,5319
5874,-578,5288
5875,-546,5288
5876,-578,5319
5877,-546,5288
5878,-578,5319
5879,-546,5288
5880,-578,5288
5881,-578,5351
5882,-578,5319
5883,-578,5319
5884,-578,5319
5885,-578,5351
5886,-578,5351
5887,-578,5351
5888,-578,5351
5889,-578,5319
5890,-546,5319
5891,-578,5382
5892,-578,5351
5893,-578,5319
5894,-578,5319
5895,-546,5351
5896,-578,5351
5897,-578,5319
5898,-578,5351
5899,-578,5351
5900,-546,5319
5901,-578,5288
5902,-578,5351
5903,-578,5351
5904,-546,5319
5905,-578,5319
5906,-578,5319
5907,-578,5351
5908,-546,5319
5909,-578,5288
5910,-578,5319
5911,-546,5288
5912,-578,5351
5913,-578,5319
5914,-578,5319
5915,-578,5351
5916,-546,5319
5917,-578,5351
5918,-578,5351
5919,-546,5319
5920,-546,5319
5921,-578,5351
5922,-578,5351
5923,-546,5351
5924,-578,5319
5925,-578,5351
5926,-578,5319
5927,-578,5319
5928,-578,5351
5929,-578,5351
5930,-546,5319
5931,-578,5319
5932,-578,5319
5933,-578,5319
5934,-578,5319
5935,-578,5319
5936,-578,5319
5937,-578,5351
5938,-546,5319
5939,-546,5319
5940,-578,5351
5941,-578,5288
5942,-578,5351
5943,-546,5288
5944,-578,5319
5945,-578,5351
5946,-546,5319
5947,-578,5351
5948,-578,5319
5949,-578,5319
5950,-578,5351
5951,-578,5351
5952,-578,5351
5953,-578,5351
5954,-578,5319
5955,-578,5319
5956,-578,5351
5957,-546,5319
5958,-578,5351
5959,-578,5351
5960,-546,5288
5961,-578,5319
5962,-578,5319
5963,-578,5319
5964,-578,5288
5965,-546,5319
5966,-546,5319
5967,-578,5351
5968,-546,5288
5969,-578,5288
5970,-578,5319
5971,-578,5319
5972,-578,5319
5973,-578,5319
5974,-578,5351
5975,-578,5319
5976,-578,5319
5977,-578,5319
5978,-578,5351
5979,-578,5351
5980,-578,5319
5981,-578,5319
5982,-546,5319
5983,-578,5351
5984,-578,5351
5985,-546,5351
5986,-578,5351
5987,-546,5351
5988,-578,5351
5989,-578,5351
5990,-578,5288
5991,-578,5319
5992,-578,5319
5993,-546,5319
5994,-578,5319
5995,-546,5319
5996,-578,5319
5997,-578,5319
5998,-578,5319
5999,-578,5319
6000,-578,5351
6001,-546,5319
6002,-578,5319
6003,-578,5319
6004,-578,5288
6005,-578,5319
6006,-578,5351
6007,-578,5319
6008,-578,5319
6009,-578,5319
6010,-578,5351
6011,-578,5351
6012,-546,5319
6013,-578,5319
6014,-578,5319
6015,-546,5319
6016,-578,5319
6017,-578,5288
6018,-578,5351
6019,-578,5351
6020,-578,5319
6021,-578,5319
6022,-578,5319
6023,-546,5319
6024,-578,5319
6025,-578,5319
6026,-578,5288
6027,-578,5288
6028,-578,5319
6029,-578,5288
6030,-578,5319
6031,-546,5319
6032,-578,5319
6033,-578,5351
6034,-578,5319
6035,-578,5319
6036,-578,5351
6037,-578,5351
6038,-578,5319
6039,-578,5351
6040,-578,5351
6041,-578,5351
6042,-578,5351
6043,-578,5319
6044,-609,5351
6045,-578,5288
6046,-578,5319
6047,-546,5351
6048,-546,5351
6049,-546,5351
6050,-546,5288
6051,-578,5319
6052,-578,5319
6053,-578,5319
6054,-578,5288
6055,-578,5319
6056,-546,5288
6057,-578,5288
6058,-578,5319
6059,-546,5288
6060,-578,5288
6061,-578,5319
6062,-578,5319
6063,-609,5351
6064,-546,5319
6065,-578,5319
6066,-578,5351
6067,-578,5319
6068,-578,5351
6069,-546,5351
6070,-578,5351
6071,-578,5288
6072,-578,5319
6073,-578,5319
6074,-609,5351
6075,-578,5319
6076,-578,5351
